skill_id:ID,skill_name,aliases[],:LABEL
11651,analysis services,analysis services,SKILL
11652,automotive infotainment,automotive infotainment,SKILL
11653,business solutions,business solutions,SKILL
11654,investment banking,investment banking,SKILL
11655,developeranalyst,developeranalyst,SKILL
11656,sql experience,sql experience,SKILL
11657,wholesale teammates,wholesale teammates,SKILL
11658,"qlikview, cognos","qlikview, cognos",SKILL
11659,corporate and investment banking,corporate and investment banking,SKILL
11660,suntrusts wholesale business information office,suntrusts wholesale business information office,SKILL
11661,aster db,aster db,SKILL
11662,amc,amc,SKILL
11663,sox 404,sox 404,SKILL
11664,cia,cia,SKILL
11665,ember or angular,ember or angular,SKILL
11666,schedules,schedules;schedule,SKILL
11667,develops time and cost estimates,develops time and cost estimates,SKILL
11668,project plans schedules,project plans schedules,SKILL
11669,resources,resource;resources,SKILL
11670,and risks,and risks,SKILL
11671,some java,some java,SKILL
11672,jad sessions,jad sessions,SKILL
11673,business integration,business integration,SKILL
11674,message troubleshoot,message troubleshoot,SKILL
11675,exchange engineer,exchange engineer,SKILL
11676,sql server ssis,sql server ssis,SKILL
11677,sharepoint 2007 2010,sharepoint 2007 2010,SKILL
11678,analys,analys;analysis,SKILL
11679,associates degree,associates degree,SKILL
11680,sabretalk,sabretalk,SKILL
11681,tpfdf,tpfdf,SKILL
11682,ztpf,ztpf,SKILL
11683,bal,bal,SKILL
11684,ibm toolkit debugger,ibm toolkit debugger,SKILL
11685,tpf architect,tpf architect,SKILL
11686,apache cloudstack,apache cloudstack,SKILL
11687,strong api experience,strong api experience,SKILL
11688,strong native mobile development experience,strong native mobile development experience,SKILL
11689,strong mobile architecture experience,strong mobile architecture experience,SKILL
11690,analytical experience,analytical experience,SKILL
11691,devopps,devopps;devops,SKILL
11692,work hours ability,work hours ability,SKILL
11693,"hadoop, hive","hadoop, hive",SKILL
11694,neural,neural,SKILL
11695,the associate data scientist,the associate data scientist;the data scientist,SKILL
11696,random forest,random forest;random forests,SKILL
11697,masters degree,masters degree,SKILL
11698,skills summary statistical,skills summary statistical,SKILL
11699,applied statisticsmathematicseconomics and operations research,applied statisticsmathematicseconomics and operations research,SKILL
11700,linear,linear,SKILL
11701,pearl,pearl,SKILL
11702,bayesian,bayesian,SKILL
11703,leading high complexity projects,leading high complexity projects,SKILL
11704,msproject,msproject,SKILL
11705,handson public cloud iaas,handson public cloud iaas,SKILL
11706,government controls,government controls,SKILL
11707,forensics knowledge,forensics knowledge,SKILL
11708,ios and or android,ios and or android,SKILL
11709,iphone ipad apple,iphone ipad apple,SKILL
11710,virtual systems,virtual systems,SKILL
11711,messaging infrastructure,messaging infrastructure,SKILL
11712,sql navigator,sql navigator,SKILL
11713,product head,product head,SKILL
11714,product developer,product developer,SKILL
11715,product delivery,product delivery,SKILL
11716,third party library framework knowledge,third party library framework knowledge,SKILL
11717,android sdk adt studio,android studio;android sdk adt studio,SKILL
11718,android development experience,android development experience,SKILL
11719,entry level to senior level,entry level to senior level,SKILL
11720,any firewall exp is acceptable,any firewall exp is acceptable,SKILL
11721,vmware vsphere,vmware vsphere,SKILL
11722,system center,system center,SKILL
11723,iscsi sans,iscsi sans,SKILL
11724,it risk compliance,it risk compliance,SKILL
11725,auditing,auditing;audio editing,SKILL
11726,systems and network administration,systems and network administration,SKILL
11727,presentation skills,presentation skills,SKILL
11728,api testing soapui junit,api testing soapui junit,SKILL
11729,sfdc configuration,sfdc configuration,SKILL
11730,implementing configuring,implementing configuring,SKILL
11731,apex triggers visualforce pages,apex triggers visualforce pages,SKILL
11732,customizing salesforcecom,customizing salesforcecom,SKILL
11733,jquery and html,jquery and html,SKILL
11734,integration webservices xsd changes,integration webservices xsd changes,SKILL
11735,ide development kit and ant,ide development kit and ant,SKILL
11736,chrome,chrome,SKILL
11737,charles proxy,charles proxy,SKILL
11738,cae and pdm,cae and pdm,SKILL
11739,background checks,background checks,SKILL
11740,resume submission,resume submission,SKILL
11741,applicant tracking system,applicant tracking system;applicant tracking systems,SKILL
11742,zlinux,zlinux,SKILL
11743,zvm,zvm,SKILL
11744,zsecure,zsecure,SKILL
11745,trunks,trunks,SKILL
11746,border controllers,border controllers,SKILL
11747,reporitng,reporitng,SKILL
11748,maintanance,maintanance;maintenance,SKILL
11749,j unit,j unit,SKILL
11750,rabbit mq,rabbit mq,SKILL
11751,grails  groovy,grails  groovy,SKILL
11752,soap web services,soap web services,SKILL
11753,activematrix,activematrix,SKILL
11754,and wcf,and wcf,SKILL
11755,data and or application security,data and or application security,SKILL
11756,host,host,SKILL
11757,and multiplatform environments,and multiplatform environments,SKILL
11758,threat management,threat management,SKILL
11759,infrastructure monitoring,infrastructure monitoring,SKILL
11760,verient,verient,SKILL
11761,ewfm,ewfm,SKILL
11762,silk,silk,SKILL
11763,db2 mq series,db2 mq series,SKILL
11764,distributed systems support,distributed systems support,SKILL
11765,service cloud projects,service cloud projects,SKILL
11766,release manager,release manager,SKILL
11767,salt stack,salt stack,SKILL
11768,foster teamwork,foster teamwork,SKILL
11769,technical resource managers,technical resource managers,SKILL
11770,creativity/innovation:,;creativity/innovation,SKILL
11771,the engineering program management,the engineering program management,SKILL
11772,working conditions project managers,working conditions project managers,SKILL
11773,bi development,api development;bi development,SKILL
11774,sql server 2012,sql server 2012,SKILL
11775,azure iaas implementation,azure iaas implementation,SKILL
11776,risk and safety,risk and safety,SKILL
11777,10+ years as a etl,10+ years as a etl,SKILL
11778,linux ubuntu 1404,linux ubuntu 1404,SKILL
11779,postgres cassandra or sqlserver,postgres cassandra or sqlserver,SKILL
11780,native android development,android development;native android development,SKILL
11781,1604,1604,SKILL
11782,websphere commerc,websphere commerc,SKILL
11783,handlebars,handlebars,SKILL
11784,ibm webpshere,ibm webpshere,SKILL
11785,nginix,nginix,SKILL
11786,cable and fiber industry exp,cable and fiber industry exp,SKILL
11787,sap basis admin production support,sap basis admin production support,SKILL
11788,troubleshooting ecc 60,troubleshooting ecc 60,SKILL
11789,itil expert level,itil expert level,SKILL
11790,certified information security manager cism,certified information security manager cism,SKILL
11791,certified information security systems,certified information security systems,SKILL
11792,telemetry,telemetry,SKILL
11793,content distribution,content distribution,SKILL
11794,verint systems,verint systems,SKILL
11795,windbg,windbg,SKILL
11796,product support specialist,product support specialist,SKILL
11797,verint eis,verint eis,SKILL
11798,"verint systems, inc.","verint systems, inc.",SKILL
11799,social security,social security,SKILL
11800,ofac,ofac,SKILL
11801,the customer support organization,the customer support organization,SKILL
11802,principal duties and,principal duties and,SKILL
11803,social security verification;preferred requirements,social security verification;preferred requirements,SKILL
11804,sql preferred)ability,sql preferred)ability,SKILL
11805,job function,job function,SKILL
11806,senior product support specialist,senior product support specialist,SKILL
11807,netmon,netmon,SKILL
11808,the product support specialist,the product support specialist,SKILL
11809,websphere process server wps,websphere process server wps,SKILL
11810,tech lead,tech lead,SKILL
11811,agile and devops,agile and devops,SKILL
11812,oracle webcenter content management,oracle webcenter content management,SKILL
11813,yea,yea,SKILL
11814,the successfactors recruiting management,the successfactors recruiting management,SKILL
11815,thanksanita,thanksanita,SKILL
11816,"10+yrs location – atlanta, ga     successfactors recruiting management","10+yrs location – atlanta, ga     successfactors recruiting management",SKILL
11817,business administration / chartered accountant / bachelor's,business administration / chartered accountant / bachelor's,SKILL
11818,academy,academy,SKILL
11819,client satisfaction management,client satisfaction management,SKILL
11820,"global technology, services & consulting","global technology, services & consulting",SKILL
11821,recruiting marketing,recruiting marketing,SKILL
11822,• active,• active,SKILL
11823,successfactors recruiting management,successfactors recruiting management,SKILL
11824,successfactor recruitment management functional architect,successfactor recruitment management functional architect,SKILL
11825,project support/delivery,project support/delivery,SKILL
11826,sit/uat,sit/uat,SKILL
11827,client management/relationship management,relationship management;client management/relationship management,SKILL
11828,• support expectation management,• support expectation management,SKILL
11829,• client expectation management deliver,• client expectation management deliver,SKILL
11830,requirements and solution design phase,requirements and solution design phase,SKILL
11831,account mining & penetration,account mining & penetration,SKILL
11832,successfactors recruiting management,successfactors recruiting management,SKILL
11833,market scan & brand building,market scan & brand building,SKILL
11834,commerce,commerce;ecommerce,SKILL
11835,• coaching & mentoring,• coaching & mentoring,SKILL
11836,webinars,webinars,SKILL
11837,• prepare,• prepare,SKILL
11838,km,km,SKILL
11839,pov,pov,SKILL
11840,irr,irr,SKILL
11841,softpath technologies,softpath technologies,SKILL
11842,strong recruiting execution,strong recruiting execution,SKILL
11843,people management:,;people management,SKILL
11844,coaching & mentoring,coaching & mentoring,SKILL
11845,cba,cba,SKILL
11846,clustering pca,clustering pca,SKILL
11847,matrixtensor factorization techniques,matrixtensor factorization techniques,SKILL
11848,hidden markov models,hidden markov model;hidden markov models,SKILL
11849,physical demands,physical demands,SKILL
11850,recommendation engines,recommendation engines,SKILL
11851,gurobi,gurobi,SKILL
11852,logistic regression,logistic regression,SKILL
11853,ranking,ranking,SKILL
11854,causal inference,causal inference,SKILL
11855,gbm,gbm,SKILL
11856,ab testing,ab testing,SKILL
11857,educationexperience bachelor degree,educationexperience bachelor degree,SKILL
11858,skills statistics,skills statistics,SKILL
11859,deep learningneural networks,deep learningneural networks;deep learning  neural networks;deep neural networks,SKILL
11860,overviewthe data scientist,overviewthe data scientist,SKILL
11861,decision treesrandom forest formulating,decision treesrandom forest formulating,SKILL
11862,reasoning ability works,reasoning ability works,SKILL
11863,government systems,government systems,SKILL
11864,justice systems,justice systems,SKILL
11865,oracle 12,oracle 12,SKILL
11866,java j2ee restful web services,java j2ee restful web services,SKILL
11867,concurrent and distributed algorithms,concurrent and distributed algorithms,SKILL
11868,programming highperformance,programming highperformance,SKILL
11869,ms in cs,ms in cs,SKILL
11870,and serverside code in java,and serverside code in java,SKILL
11871,sql and nosql databases,sql and nosql databases,SKILL
11872,pay,pay,SKILL
11873,guideline,guideline,SKILL
11874,policy,policy,SKILL
11875,procedure,procedure,SKILL
11876,mysql or any other database,mysql or any other database,SKILL
11877,azure site recovery,azure site recovery,SKILL
11878,site to site vpn,site to site vpn,SKILL
11879,virtual networking,virtual networking,SKILL
11880,sql always,sql always,SKILL
11881,hyperion planning and essbase implementations,hyperion planning and essbase implementations,SKILL
11882,hyperion project management,hyperion project management,SKILL
11883,full lifecycle project management,full lifecycle project management,SKILL
11884,sap crm,sap crm,SKILL
11885,crm marketing,crm marketing,SKILL
11886,themes,themes,SKILL
11887,and portlets devops,and portlets devops,SKILL
11888,hooks,hooks,SKILL
11889,liferay v62,liferay v62,SKILL
11890,wds and wsus,wds and wsus,SKILL
11891,fobs,fobs,SKILL
11892,q4m,q4m,SKILL
11893,sr. management,sr. management,SKILL
11894,key accountabilities project execution manages,key accountabilities project execution manages,SKILL
11895,decision making finalinfluence in risk assessment,decision making finalinfluence in risk assessment,SKILL
11896,define requirements oversee product managers,define requirements oversee product managers,SKILL
11897,the project management,schedule project management;scope project management;the project management;project management project;agile project management;project management;it project management;work project management;software project management,SKILL
11898,mitigate risks ensure,mitigate risks ensure,SKILL
11899,organizational navigation adaptive,organizational navigation adaptive,SKILL
11900,technology mst,technology mst,SKILL
11901,develop resources plan provides,develop resources plan provides,SKILL
11902,intermediateadvanced,intermediateadvanced,SKILL
11903,participateinfluence,participateinfluence,SKILL
11904,the q4m,the q4m,SKILL
11905,communication strategy,communication strategy,SKILL
11906,team creation,team creation,SKILL
11907,microsoft team sites able,microsoft team sites able,SKILL
11908,"q4m process direction, team creation","q4m process direction, team creation",SKILL
11909,capital and expense planning experience with,capital and expense planning experience with,SKILL
11910,resource planning and allocations experience,resource planning and allocations experience,SKILL
11911,q4m process direction,q4m process direction,SKILL
11912,sql bi dba,sql bi dba,SKILL
11913,sql server developer,sql server developer,SKILL
11914,ssis ssas ssrs,ssis ssas ssrs,SKILL
11915,sr sql server dba,sr sql server dba,SKILL
11916,bi dba pl sql,bi dba pl sql,SKILL
11917,business intelligence etl data warehouse,business intelligence etl data warehouse,SKILL
11918,peoplesoft time and expense lead,peoplesoft time and expense lead,SKILL
11919,testingsolid,testingsolid,SKILL
11920,sierra-cedarsierra-cedar,sierra-cedarsierra-cedar,SKILL
11921,sierra-cedar,sierra-cedar,SKILL
11922,project preview,project preview,SKILL
11923,responsibilitiesprovide peoplesoft,responsibilitiesprovide peoplesoft,SKILL
11924,life,life,SKILL
11925,peoplesoft travel and expense,peoplesoft travel and expense,SKILL
11926,bluecoat proxysg,bluecoat proxysg,SKILL
11927,video application architecture,video application architecture,SKILL
11928,vpn tunnels,vpn tunnels,SKILL
11929,nsm,nsm,SKILL
11930,ha clusters,ha clusters,SKILL
11931,netscreen,netscreen,SKILL
11932,wireless networks,wireless networking;wireless networks,SKILL
11933,rukus,rukus,SKILL
11934,11 abg,11 abg,SKILL
11935,wireless mesh,wireless mesh,SKILL
11936,cwnp,cwnp,SKILL
11937,8021x,8021x,SKILL
11938,business quality analyst,business analyst;business quality analyst,SKILL
11939,relational database systems,relational database systems;relational database,SKILL
11940,data warehouse concepts,data warehouse concepts,SKILL
11941,managed to a quota,managed to a quota,SKILL
11942,security security solution sales preferred,security security solution sales preferred,SKILL
11943,saleforce or crm,saleforce or crm,SKILL
11944,information technology sales,information technology audit;information technologies;information technology sales;information technology,SKILL
11945,tam experience with,tam experience with,SKILL
11946,eperf,eperf,SKILL
11947,c10,c10,SKILL
11948,fire alarm,fire alarm,SKILL
11949,life safety system,life safety system,SKILL
11950,clx-inc.,clx-inc.,SKILL
11951,aashinder kashyapit recruitercorelogix consulting,aashinder kashyapit recruitercorelogix consulting,SKILL
11952,recruitercorelogix consulting,recruitercorelogix consulting,SKILL
11953,application development experience,application development experience;application development,SKILL
11954,identityiq,identityiq,SKILL
11955,identity access management iam,identity access management iam;identity and access management,SKILL
11956,locals,locals,SKILL
11957,software developer and senior,software developer and senior,SKILL
11958,healthcare software market,healthcare software market,SKILL
11959,tracking,tracking,SKILL
11960,cost management,cost management,SKILL
11961,installation and troubleshooting,installation and troubleshooting,SKILL
11962,duties and responsibilities,duties and responsibilities,SKILL
11963,princeii,princeii,SKILL
11964,t-systems,t-systems,SKILL
11965,programmer management professional,programmer management professional;project management professional,SKILL
11966,management successful,management successful,SKILL
11967,apm practitioner,apm practitioner,SKILL
11968,bp,bp,SKILL
11969,methodical skills,methodical skills,SKILL
11970,thanks & regards,thanks & regards,SKILL
11971,advises,advises,SKILL
11972,fi/co,fi/co,SKILL
11973,central finance,central finance,SKILL
11974,lead architect,lead architect,SKILL
11975,financial systems architect,financial systems architect,SKILL
11976,sap mdg mapping (key,sap mdg mapping (key,SKILL
11977,dxc,dxc,SKILL
11978,s/4 hana sfin/finance,s/4 hana sfin/finance,SKILL
11979,sap activate methodology,sap activate methodology,SKILL
11980,central accounting interface,central accounting interface,SKILL
11981,a sr. sap s/4 financial systems architect,a sr. sap s/4 financial systems architect,SKILL
11982,sfin/finance,sfin/finance,SKILL
11983,central finance architecture,central finance architecture,SKILL
11984,agile methodology concepts •,agile methodology concepts •,SKILL
11985,central finance solution,central finance solution,SKILL
11986,hci,hci,SKILL
11987,img,img,SKILL
11988,ar/ap,ar/ap,SKILL
11989,universal journal,universal journal,SKILL
11990,enterprise firewall configuration,enterprise firewall configuration,SKILL
11991,atlassian products,atlassian products,SKILL
11992,enterprise network infrastructures,enterprise network infrastructures,SKILL
11993,application load balancing,application load balancer;an application load balancer;application load balancing,SKILL
11994,the microsoft dynamics crm,the microsoft dynamics crm,SKILL
11995,microsoft dynamics crm,microsoft dynamics crm,SKILL
11996,design  development ms crm 2016,design  development ms crm 2016,SKILL
11997,cyberark configuration,cyberark configuration,SKILL
11998,architecture of salesforce,architecture of salesforce,SKILL
11999,lightning,lighting;lightning,SKILL
12000,itup,itup,SKILL
12001,pe pppi,pe pppi,SKILL
12002,recipe management,recipe management,SKILL
12003,mcs,mcs,SKILL
12004,pvs,pvs,SKILL
12005,aws architect,aws architect,SKILL
12006,it consulting staffing experience,it consulting staffing experience,SKILL
12007,client relationship,client relationship,SKILL
12008,navigation,navigation,SKILL
12009,egl,egl,SKILL
12010,software experience,software experience,SKILL
12011,rfps rfq,rfps rfq,SKILL
12012,payment processing,payment processing,SKILL
12013,credit card,credit card;credit cards,SKILL
12014,workspace,workspace,SKILL
12015,epma,epma,SKILL
12016,mdx scripting,mdx scripting,SKILL
12017,and jqueryui,and jqueryui,SKILL
12018,virsa,virsa,SKILL
12019,content server,content server,SKILL
12020,solutions manager,solutions manager,SKILL
12021,angular redux nodejs mongo,angular redux nodejs mongo,SKILL
12022,backend technical experience,backend technical experience,SKILL
12023,strong web application development experience,strong web application development experience,SKILL
12024,big data experience,big data experience,SKILL
12025,overviewmacys systems  technology,overviewmacys systems  technology,SKILL
12026,a sr. php developer,a sr. php developer,SKILL
12027,bonus skills experience,bonus skills experience,SKILL
12028,php developer,php developer,SKILL
12029,arcgis server 10x,arcgis server 10x,SKILL
12030,esri javascript api,esri javascript api,SKILL
12031,arcgis desktop 10x,arcgis desktop;arcgis desktop 10x,SKILL
12032,services map services,services map services,SKILL
12033,oracle 11g 12c,oracle 11g 12c,SKILL
12034,arcobjects,arcobjects,SKILL
12035,xcode ide,xcode ide;xcode,SKILL
12036,interface builder,interface builder,SKILL
12037,cocoa framework,cocoa framework,SKILL
12038,nms,nms,SKILL
12039,alu ams 5520,alu ams 5520,SKILL
12040,cisco cpo,cisco cpo,SKILL
12041,alcatellucent sam 5620,alcatellucent sam 5620,SKILL
12042,calix cms ems platforms,calix cms ems platforms,SKILL
12043,mss,mss,SKILL
12044,cisco cpi wifi,cisco cpi wifi,SKILL
12045,iis internet information server,iis internet information server,SKILL
12046,bteq,bteq,SKILL
12047,vsql,vsql,SKILL
12048,rdms,rdms,SKILL
12049,always on,always on,SKILL
12050,active active,active active,SKILL
12051,log shipping,log shipping,SKILL
12052,jsom and csom,jsom and csom,SKILL
12053,azure cloud,azure cloud,SKILL
12054,transport experience,transport experience,SKILL
12055,10+ years experience,10+ years experience,SKILL
12056,sahrepoint,sahrepoint,SKILL
12057,jquery and bootstrap,jquery and bootstrap,SKILL
12058,webmaster,webmaster,SKILL
12059,sharepoint site management,sharepoint site management,SKILL
12060,student recruiting and admissions consultants,student recruiting and admissions consultants,SKILL
12061,workdayassist,workdayassist,SKILL
12062,sierra,sierra,SKILL
12063,descriptive statistics and big data,descriptive statistics and big data,SKILL
12064,financial products,financial products,SKILL
12065,brm developer,brm developer,SKILL
12066,oracle brm,oracle brm,SKILL
12067,appexchange,appexchange,SKILL
12068,salesforce certified developer,salesforce certified developer,SKILL
12069,cloudstack,cloudstack,SKILL
12070,banking domain,banking domain,SKILL
12071,spring mvc framework,spring boot framework;spring mvc framework;spring framework,SKILL
12072,intranet developer and administrator,intranet developer and administrator,SKILL
12073,slas,slas,SKILL
12074,application support  level 2 3,application support  level 2 3,SKILL
12075,sfvisual force,sfvisual force,SKILL
12076,large scale project experience,large scale project experience,SKILL
12077,leading cross functional teams,leading cross functional teams,SKILL
12078,technical project management enterprise level,technical project management enterprise level,SKILL
12079,and sql server,and sql server,SKILL
12080,front end technology  npm angularjs,front end technology  npm angularjs,SKILL
12081,jira db,jira db,SKILL
12082,xom tools ide,xom tools ide,SKILL
12083,stash,stash,SKILL
12084,date architecture,date architecture,SKILL
12085,event management applications,event management applications,SKILL
12086,syslog,syslog,SKILL
12087,cisco prime,cisco prime,SKILL
12088,solarwinds toolsets,solarwinds toolsets,SKILL
12089,os systems,os systems,SKILL
12090,core enterprise infrastructure including networks,core enterprise infrastructure including networks,SKILL
12091,a b,a b,SKILL
12092,hypotheses,hypotheses,SKILL
12093,ibm softlayer,ibm softlayer,SKILL
12094,centos6 and 7,centos6 and 7,SKILL
12095,corporate learning and development and business partners,corporate learning and development and business partners,SKILL
12096,overviewbusiness analysis function  business,overviewbusiness analysis function  business,SKILL
12097,cisco 2900 3900 routers switches,cisco 2900 3900 routers switches,SKILL
12098,server infrastructure,server infrastructure,SKILL
12099,android system libraries,android system libraries,SKILL
12100,codingscripting,codingscripting,SKILL
12101,serverspec,serverspec,SKILL
12102,bloomingdales.com,bloomingdales.com,SKILL
12103,watir,watir,SKILL
12104,overview  independent,overview  independent,SKILL
12105,mcom,mcom,SKILL
12106,hudsonjenkins,hudsonjenkins,SKILL
12107,the ecommerce infrastructure,the ecommerce infrastructure,SKILL
12108,gitlab ci,gitlab ci,SKILL
12109,gitlab,gitlab,SKILL
12110,key accountabilities monitors,key accountabilities monitors,SKILL
12111,macys.com,macys.com,SKILL
12112,content services and integration services,content services and integration services,SKILL
12113,portal manager,portal manager,SKILL
12114,workday certification,workday certification,SKILL
12115,23 years implementing workday financials,23 years implementing workday financials,SKILL
12116,iss,iss,SKILL
12117,net architect  aspnet,net architect  aspnet,SKILL
12118,payment hosting,payment hosting,SKILL
12119,sap mdm,sap mdm,SKILL
12120,sap pe,sap pe,SKILL
12121,unit,unit,SKILL
12122,tdd and bdd,tdd and bdd,SKILL
12123,5+years of application architecture,5+years of application architecture,SKILL
12124,mean,mean,SKILL
12125,andhtml,andhtml,SKILL
12126,adobe  andinterface,adobe  andinterface,SKILL
12127,jboss development,jboss development,SKILL
12128,strong jboss architecture,strong jboss architecture,SKILL
12129,webmethods version 97,webmethods version 97,SKILL
12130,tickets,tickets,SKILL
12131,oracle erp cloud,oracle erp cloud,SKILL
12132,mvc 5,mvc 5,SKILL
12133,responsibilitydesigns,responsibilitydesigns,SKILL
12134,android studio,android studio,SKILL
12135,scrumexperience,scrumexperience,SKILL
12136,pythin,pythin,SKILL
12137,spa single page applications,single page application;single page application spa;spa single page applications,SKILL
12138,jquery javascript,jquery javascript,SKILL
12139,continuous integration junit a must,continuous integration junit a must,SKILL
12140,sql apidriven,sql apidriven,SKILL
12141,rest  json unit,rest  json unit,SKILL
12142,video development,video development;video game development,SKILL
12143,suite,suite,SKILL
12144,adobe creative,adobe creative;adobe creative suite,SKILL
12145,sharepoint etc,sharepoint etc,SKILL
12146,it business analyst,a business analyst;it business analyst;business analyst,SKILL
12147,sap architect,sap architect,SKILL
12148,hyperion platform  essbase,hyperion platform  essbase,SKILL
12149,profitability,profitability,SKILL
12150,cloud payroll,cloud payroll,SKILL
12151,absence management,absence management,SKILL
12152,and javascript jquery,and javascript jquery,SKILL
12153,lamp linux,lamp linux,SKILL
12154,datacentric,datacentric,SKILL
12155,esri arcgis,esri arcgis,SKILL
12156,bachelor degree in gis,bachelor degree in gis,SKILL
12157,esri roads and highways,esri roads and highways,SKILL
12158,oracle ldom,oracle ldom,SKILL
12159,jde world warehousing module,jde world warehousing module,SKILL
12160,hs,hs,SKILL
12161,bogart,bogart,SKILL
12162,salesforce certification,salesforce certification,SKILL
12163,hadoop technologies,hadoop technologies,SKILL
12164,implementation and development experience,implementation and development experience,SKILL
12165,sailpoint identity iq,sailpoint identity iq,SKILL
12166,cisco routing and switching,cisco routing and switching,SKILL
12167,cisco data center network manager,cisco data center network manager,SKILL
12168,csom,csom,SKILL
12169,jsom,jsom,SKILL
12170,cassandra or similar,cassandra or similar,SKILL
12171,database consolidation,database consolidation,SKILL
12172,webrtc,webrtc,SKILL
12173,realtime video sme,realtime video sme,SKILL
12174,rapid 7,rapid 7,SKILL
12175,web inspect,web inspect,SKILL
12176,access control,access controls;access control;access control list,SKILL
12177,electrical,electrical,SKILL
12178,certifications,certifications,SKILL
12179,sharepoint intranet html,sharepoint intranet html,SKILL
12180,functional configuration and implementation,functional configuration and implementation,SKILL
12181,data migration tools catt,data migration tools catt,SKILL
12182,edi and idoc functionality,edi and idoc functionality,SKILL
12183,ethernet/fast ethernet/gigabit ethernet,ethernet/fast ethernet/gigabit ethernet,SKILL
12184,area8,area8,SKILL
12185,windows system administration and active,windows system administration and active,SKILL
12186,cna,cna,SKILL
12187,windows system administration,windows system administration;system administration,SKILL
12188,sinatra,sinatra,SKILL
12189,informix,informix,SKILL
12190,jboss operations network jon,jboss operations network jon,SKILL
12191,chef or jenkins,chef or jenkins,SKILL
12192,key accountabilities assist,key accountabilities assist,SKILL
12193,the automation engineer,the automation engineer;test automation engineer,SKILL
12194,jboss eap,jboss eap,SKILL
12195,service delivery,service delivery,SKILL
12196,the ecommerce infrastructure operations,the ecommerce infrastructure operations,SKILL
12197,skills summary candidates,skills summary candidates,SKILL
12198,site and stores,site and stores,SKILL
12199,overviewmacys systems and technology,overviewmacys systems and technology,SKILL
12200,familiarity,familiarity,SKILL
12201,mainframe tso ispf,mainframe tso ispf,SKILL
12202,expert software methodology experience,expert software methodology experience,SKILL
12203,web  cloud expertise,web  cloud expertise,SKILL
12204,advanced nosql,advanced sql;advanced nosql,SKILL
12205,collaboration expertise,collaboration expertise,SKILL
12206,endecca,endecca,SKILL
12207,sqs,sqs,SKILL
12208,cloud integration,cloud integration;cloudbased integration,SKILL
12209,cloud iaas paas,cloud iaas paas,SKILL
12210,ui ux experience,ui ux experience,SKILL
12211,lamp stack php expertise,lamp stack php expertise,SKILL
12212,linux environment,linux environment,SKILL
12213,advanced php development,advanced app development;advanced php development,SKILL
12214,rpa,rpa,SKILL
12215,vba in ms excel,vba in ms excel,SKILL
12216,web services xml over http,web services xml over http,SKILL
12217,dwr  atg commerce desired,dwr  atg commerce desired,SKILL
12218,castor ajax,castor ajax,SKILL
12219,and wsdl,and wsdl,SKILL
12220,adobe experience manageraem,adobe experience manageraem,SKILL
12221,adobe flex,adobe flex,SKILL
12222,java j2ee mandatory on servlets,java j2ee mandatory on servlets,SKILL
12223,adobe live cycle,adobe live cycle,SKILL
12224,cyber defense,cyber defense,SKILL
12225,security risks,security risks,SKILL
12226,incident response  digital forensics analyst,incident response  digital forensics analyst,SKILL
12227,dfir,dfir,SKILL
12228,remote,remote,SKILL
12229,strong expereince of designing,strong expereince of designing,SKILL
12230,amazon web services aws,amazon web services s;aws amazon web service;amazon web services;amazon web services aws,SKILL
12231,business majors,business majors,SKILL
12232,salesforce administrator,salesforce administrator,SKILL
12233,nprinting,nprinting,SKILL
12234,java struts,java struts,SKILL
12235,fare collection systems,fare collection systems,SKILL
12236,public transit environment,public transit environment,SKILL
12237,evaluation,evaluation,SKILL
12238,strategies and policies,strategies and policies,SKILL
12239,idm,idm,SKILL
12240,network protocols,network protocols,SKILL
12241,data flows and vulnerabilities,data flows and vulnerabilities,SKILL
12242,react and redux,react and redux,SKILL
12243,highperformance java code,highperformance java code,SKILL
12244,distributed algorithms,distributed algorithms;distributed algorithm,SKILL
12245,backend to the frontend focused,backend to the frontend focused,SKILL
12246,java full stack,java full stack,SKILL
12247,superstar,superstar,SKILL
12248,sql and nosql,sql and nosql,SKILL
12249,concurrent,concurrent,SKILL
12250,hrm,hrm,SKILL
12251,hrim,hrim,SKILL
12252,android software,android software,SKILL
12253,uis,uis,SKILL
12254,incongnito abn,incongnito abn,SKILL
12255,openet,openet,SKILL
12256,mso,mso,SKILL
12257,webnms,webnms,SKILL
12258,telco,telco,SKILL
12259,hp tool suite,hp tool suite,SKILL
12260,geodatabase,geodatabase,SKILL
12261,image process,image process;image processing,SKILL
12262,arcgis desktop,arcgis desktop,SKILL
12263,customer verification,customer verification,SKILL
12264,customer call receipt,customer call receipt,SKILL
12265,problem validation and documentation,problem validation and documentation,SKILL
12266,ms azure,ms azure,SKILL
12267,obiee answers,obiee answers,SKILL
12268,sqlplus,sqlplus,SKILL
12269,robotics process automation experience,robotics process automation experience,SKILL
12270,rpa modeling,rpa modeling,SKILL
12271,hp alm uft loadrunner etc,hp alm uft loadrunner etc,SKILL
12272,native app development,native app development,SKILL
12273,spark developer,spark developer,SKILL
12274,casandra,casandra,SKILL
12275,oracle or ms sql,oracle or ms sql,SKILL
12276,provide training train the trainers,provide training train the trainers,SKILL
12277,unix linux windows,unix linux windows,SKILL
12278,access management lifecycle,access management lifecycle,SKILL
12279,mobile design  development,mobile development;mobile design  development,SKILL
